City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
96,zaragoza,41.6561,-0.8773,21.36,51,0,6.69,ES,1690869155
97,bontoc,17.0899,120.978,25.47,90,94,2.0,PH,1690869434
98,mount pearl,47.5166,-52.7813,14.62,96,20,2.06,CA,1690869435
99,ta`u,-14.2336,-169.5144,27.18,80,89,4.15,AS,1690869435
100,fuchucho,34.5667,133.2333,36.95,42,73,3.42,JP,1690869436
101,manta,-0.95,-80.7333,25.56,73,0,7.6,EC,1690869409
102,kirakira,-10.4544,161.9205,25.23,88,88,5.01,SB,1690869437
103,port mathurin,-19.6833,63.4167,23.23,69,14,10.06,MU,1690869437
104,nar'yan-mar,67.6713,53.087,26.79,51,72,2.72,RU,1690869438
105,buka,40.8108,69.1986,38.81,12,9,2.24,UZ,1690869439
106,broome,42.2506,-75.833,14.25,95,2,0.42,US,1690869439
107,ribeira grande,38.5167,-28.7,22.65,95,12,0.89,PT,1690869440
108,vila velha,-20.3297,-40.2925,18.86,93,40,0.0,BR,1690869440
109,tostado,-29.232,-61.7692,22.21,68,63,6.5,AR,1690869441
110,sheridan,44.8333,-106.9173,22.23,62,75,8.75,US,1690869442
111,san patricio,28.017,-97.5169,29.92,80,81,3.74,US,1690869442
112,lugoj,45.6886,21.9031,15.88,50,6,2.15,RO,1690869440
113,el granada,37.5027,-122.4694,17.88,86,40,4.12,US,1690869443
114,port alfred,-33.5906,26.891,10.66,79,89,3.13,ZA,1690869444
115,douz,33.4663,9.0203,28.37,34,0,4.71,TN,1690869444
116,labytnangi,66.6572,66.4183,21.1,64,44,4.32,RU,1690869445
117,saveh,35.0213,50.3566,33.95,11,16,4.86,IR,1690869446
118,moree,-29.4667,149.85,21.5,26,0,3.88,AU,1690869446
119,nova sintra,14.8667,-24.7167,23.39,82,73,3.35,CV,1690869447
120,darab,28.7519,54.5444,36.95,16,2,1.37,IR,1690869447
121,broken hill,-31.95,141.4333,16.57,45,0,2.77,AU,1690869448
122,ghat,24.9647,10.1728,34.02,13,10,0.38,LY,1690869448
123,basco,20.4487,121.9702,28.02,80,37,4.64,PH,1690869449
124,olonkinbyen,70.9221,-8.7187,6.39,93,100,1.45,SJ,1690869450
125,vernon,50.2581,-119.2691,21.2,42,30,0.51,CA,1690869450
126,constantia,44.1833,28.65,21.5,77,18,1.95,RO,1690869245
127,vilyuchinsk,52.9306,158.4028,14.15,84,100,1.03,RU,1690869451
128,remire-montjoly,4.9167,-52.2667,25.02,94,13,0.0,GF,1690869452
129,punta arenas,-53.15,-70.9167,0.89,98,100,1.62,CL,1690869298
130,khandyga,62.6667,135.6,16.39,70,92,2.18,RU,1690869453
131,vila franca do campo,37.7167,-25.4333,25.66,94,15,1.72,PT,1690869454
132,acarau,-2.8856,-40.12,25.15,86,9,7.19,BR,1690869454
133,mejit,10.2753,170.8646,28.38,76,100,6.3,MH,1690869455
134,kodiak,57.79,-152.4072,12.73,88,0,1.54,US,1690869455
135,ati,13.2154,18.3353,27.06,70,65,6.22,TD,1690869456
136,oranjemund,-28.55,16.4333,12.27,47,0,3.8,NA,1690869456
137,arkalyk,50.2486,66.9114,31.52,25,73,2.1,KZ,1690869457
138,dongcun,36.7767,121.1597,28.97,68,75,3.74,CN,1690869458
139,utrik,11.2278,169.8474,28.32,76,99,6.08,MH,1690869458
140,invercargill,-46.4,168.35,6.68,78,93,4.47,NZ,1690869361
141,ulsteinvik,62.3432,5.8487,16.61,94,100,2.04,NO,1690869459
142,cooper's town,26.8667,-77.5167,29.39,72,84,4.65,BS,1690869460
143,valenza,45.0141,8.6414,22.83,88,76,1.12,IT,1690869460
144,champasak,14.75,106.0,27.49,98,100,0.5,LA,1690869461
145,sur,22.5667,59.5289,34.48,49,48,1.21,OM,1690869462
146,lihue,21.9789,-159.3672,26.77,73,40,7.2,US,1690869462
147,xining,36.6167,101.7667,27.89,38,32,6.63,CN,1690869463
148,valdivia,-39.8142,-73.2459,10.05,92,99,3.37,CL,1690869463
149,nouadhibou,20.931,-17.0347,20.99,94,40,5.14,MR,1690869464
150,west lafayette,40.4259,-86.9081,18.65,87,0,0.0,US,1690869354
151,trinity beach,-16.7888,145.6968,25.01,83,75,7.72,AU,1690869466
152,longyearbyen,78.2186,15.6401,8.91,61,75,1.54,SJ,1690869466
153,abakan,53.7156,91.4292,29.01,45,0,2.0,RU,1690869467
154,katabu,-4.9333,122.5167,31.45,45,17,4.09,ID,1690869467
155,stanley,54.868,-1.6985,13.17,93,20,3.6,GB,1690869468
156,muang khong,14.1167,105.85,25.34,96,100,0.65,LA,1690869468
157,lijiang,26.8688,100.2207,18.2,92,100,0.62,CN,1690869469
158,tan-tan,28.438,-11.1032,19.1,92,1,3.75,MA,1690869470
159,bushehr,28.9684,50.8385,37.05,47,0,3.09,IR,1690869470
160,namtsy,62.7161,129.6658,13.41,83,99,0.68,RU,1690869471
161,aasiaat,68.7098,-52.8699,2.98,97,100,1.62,GL,1690869472
162,uturoa,-16.7333,-151.4333,26.67,77,30,6.65,PF,1690869472
163,yigo village,13.5361,144.8886,30.62,81,40,6.17,GU,1690869473
164,north platte,41.1239,-100.7654,22.84,93,0,3.13,US,1690869474
165,castillos,-34.1667,-53.8333,9.71,87,94,2.8,UY,1690869474
166,inari,68.906,27.0288,11.11,93,100,4.65,FI,1690869475
167,qoryooley,1.7878,44.53,27.04,66,51,6.87,SO,1690869475
168,kefamenanu,-9.4467,124.4781,28.33,46,16,6.35,ID,1690869476
169,panadura,6.7132,79.9026,28.67,75,100,5.65,LK,1690869476
170,xam nua,20.4197,104.0439,23.62,92,99,1.28,LA,1690869477
171,berck,50.4,1.6,16.99,88,100,6.69,FR,1690869478
172,beli,7.8587,10.9719,23.83,94,99,1.19,NG,1690869478
173,necocli,8.4234,-76.786,24.87,93,100,2.55,CO,1690869479
174,jamestown,42.097,-79.2353,14.84,99,75,1.54,US,1690869479
175,tralee,52.2704,-9.7026,13.03,94,80,2.57,IE,1690869480
176,la'ie,21.6477,-157.9253,27.98,74,81,4.47,US,1690869480
177,talnakh,69.4865,88.3972,24.56,46,7,0.75,RU,1690869482
178,wailua homesteads,22.0669,-159.378,26.44,79,40,7.2,US,1690869482
179,vadso,70.0744,29.7487,10.49,100,75,7.72,NO,1690869483
180,klyuchi,52.2667,79.1667,30.64,33,10,4.02,RU,1690869483
181,neyshabur,36.2133,58.7958,31.59,16,0,1.35,IR,1690869484
182,tiksi,71.6872,128.8694,6.99,82,91,2.01,RU,1690869485
183,porto seguro,-16.4497,-39.0647,18.29,94,40,2.57,BR,1690869462
184,diego de almagro,-26.3667,-70.05,14.39,50,0,0.36,CL,1690869486
185,kununurra,-15.7667,128.7333,32.99,19,44,4.63,AU,1690869487
186,west island,-12.1568,96.8225,27.99,65,40,5.14,CC,1690869487
187,vorgashor,67.5833,63.95,22.99,56,59,2.28,RU,1690869488
188,souillac,-20.5167,57.5167,25.21,69,40,5.66,MU,1690869489
189,kupino,54.3663,77.2981,26.22,49,9,2.27,RU,1690869489
190,lazaro cardenas,17.9583,-102.2,28.13,78,100,1.21,MX,1690869490
191,lebu,-37.6167,-73.65,11.43,92,45,2.69,CL,1690869490
192,concepcion de la sierra,-27.9831,-55.5203,17.0,99,100,2.07,AR,1690869491
193,kourou,5.1552,-52.6478,25.03,92,24,1.71,GF,1690869491
194,colonia,50.9333,6.95,16.65,87,40,6.17,DE,1690869447
195,ipaucu,-23.0567,-49.6264,13.59,68,0,1.9,BR,1690869493
196,amga,60.8953,131.9608,13.57,74,94,1.67,RU,1690869493
197,bredasdorp,-34.5322,20.0403,6.18,81,58,1.81,ZA,1690869494
198,egilsstadir,65.2653,-14.3948,7.95,93,75,0.0,IS,1690869494
199,mili,6.0815,171.735,27.91,78,100,6.14,MH,1690869495
200,riberalta,-10.9833,-66.1,21.66,57,1,0.44,BO,1690869495
